Cell,f_1,r_1,i_1,f_2,r_2,i_2,f_3,r_3,i_3,f_4,r_4,i_4,f_5,r_5,i_5,f_6,r_6,i_6,f_7,r_7,i_7,f_8,r_8,i_8,f_9,r_9,i_9,f_10,r_10,i_10,f_11,r_11,i_11,f_12,r_12,i_12,f_13,r_13,i_13,f_14,r_14,i_14,f_15,r_15,i_15,f_16,r_16,i_16,f_17,r_17,i_17,f_18,r_18,i_18,f_19,r_19,i_19,f_20,r_20,i_20,f_21,r_21,i_21,f_22,r_22,i_22,f_23,r_23,i_23,f_24,r_24,i_24,f_25,r_25,i_25,f_26,r_26,i_26,f_27,r_27,i_27,f_28,r_28,i_28,f_29,r_29,i_29,f_30,r_30,i_30,f_31,r_31,i_31,f_32,r_32,i_32,f_33,r_33,i_33,f_34,r_34,i_34,f_35,r_35,i_35,f_36,r_36,i_36,f_37,r_37,i_37,f_38,r_38,i_38,f_39,r_39,i_39,f_40,r_40,i_40,f_41,r_41,i_41,f_42,r_42,i_42,f_43,r_43,i_43,f_44,r_44,i_44,f_45,r_45,i_45,f_46,r_46,i_46,f_47,r_47,i_47,f_48,r_48,i_48,f_49,r_49,i_49,f_50,r_50,i_50,f_51,r_51,i_51,f_52,r_52,i_52,f_53,r_53,i_53,f_54,r_54,i_54,f_55,r_55,i_55,f_56,r_56,i_56,f_57,r_57,i_57,f_58,r_58,i_58,f_59,r_59,i_59,f_60,r_60,i_60,soh
5,20004.453,0.47415,-0.01326,15829.126,0.48211,0.00202,12516.703,0.48849,0.01519,9909.4424,0.49694,0.02593,7835.48,0.50554,0.03212,6217.2461,0.5134,0.03875,4905.291,0.52103,0.04453,3881.2737,0.52997,0.05096,3070.9827,0.54028,0.05763,2430.7778,0.54786,0.06227,1923.1537,0.55937,0.06745,1522.4358,0.56973,0.07258,1203.8446,0.58079,0.07866,952.86591,0.59161,0.0826,754.27557,0.60516,0.08756,596.71857,0.61728,0.093,471.96338,0.63272,0.09878,373.20856,0.64742,0.10276,295.47278,0.66215,0.10977,233.87738,0.67953,0.1151,185.05922,0.69582,0.12315,146.35823,0.71251,0.1286,115.77804,0.73289,0.13518,91.6721,0.75165,0.14288,72.51701,0.77319,0.15147,57.36816,0.79312,0.15909,45.3629,0.81344,0.17051,35.93134,0.83418,0.18357,28.40909,0.85824,0.19807,22.48202,0.88419,0.21674,17.79613,0.91577,0.23867,14.06813,0.95638,0.26079,11.1448,1.00132,0.28158,8.81772,1.05355,0.30289,6.97545,1.11752,0.31788,5.5173,1.17856,0.31351,4.36941,1.24541,0.31526,3.45686,1.3014,0.29777,2.73547,1.35882,0.27191,2.16054,1.4036,0.24642,1.70952,1.43778,0.21683,1.35352,1.46596,0.18757,1.07079,1.48767,0.16404,0.84734,1.50285,0.14447,0.67072,1.51466,0.12877,0.53067,1.52306,0.1173,0.41976,1.53098,0.10938,0.33183,1.5388,0.10601,0.26261,1.54535,0.10782,0.20791,1.55138,0.11266,0.16452,1.55863,0.12099,0.13007,1.57,0.1333,0.10309,1.58374,0.15346,0.08153,1.59746,0.18119,0.06443,1.61263,0.21343,0.05102,1.63139,0.24123,0.04042,1.66348,0.27492,0.03192,1.70419,0.32163,0.02528,1.74368,0.37294,0.01999,1.78887,0.42048,72
5,20004.453,0.47423,-0.01185,15829.126,0.48311,0.00209,12516.703,0.48968,0.01427,9909.4424,0.49918,0.02497,7835.48,0.50702,0.03095,6217.2461,0.5131,0.03901,4905.291,0.52309,0.04598,3881.2737,0.53071,0.05214,3070.9827,0.54159,0.05645,2430.7778,0.54985,0.06201,1923.1537,0.55984,0.0669,1522.4358,0.57041,0.07294,1203.8446,0.58066,0.07702,952.86591,0.59413,0.08222,754.27557,0.6053,0.08707,596.71857,0.61861,0.09151,471.96338,0.6329,0.09802,373.20856,0.64823,0.10459,295.47278,0.66231,0.11005,233.87738,0.67891,0.11564,185.05922,0.69703,0.12325,146.35823,0.71494,0.12928,115.77804,0.73366,0.13659,91.6721,0.75228,0.14271,72.51701,0.77192,0.15135,57.36816,0.79405,0.15954,45.3629,0.81346,0.16941,35.93134,0.83475,0.18331,28.40909,0.8603,0.19926,22.48202,0.88767,0.21741,17.79613,0.91785,0.23939,14.06813,0.95812,0.2613,11.1448,1.00641,0.28252,8.81772,1.05749,0.30136,6.97545,1.11838,0.31511,5.5173,1.18377,0.3124,4.36941,1.24247,0.31171,3.45686,1.30302,0.28889,2.73547,1.35861,0.26856,2.16054,1.40002,0.24185,1.70952,1.43362,0.21128,1.35352,1.46121,0.1838,1.07079,1.48067,0.16039,0.84734,1.49526,0.14113,0.67072,1.50678,0.12547,0.53067,1.51588,0.11359,0.41976,1.52436,0.10657,0.33183,1.53155,0.10546,0.26261,1.53745,0.10742,0.20791,1.54291,0.11185,0.16452,1.55087,0.11991,0.13007,1.56146,0.13316,0.10309,1.5727,0.15345,0.08153,1.58413,0.17747,0.06443,1.60052,0.20452,0.05102,1.62762,0.23345,0.04042,1.66183,0.27634,0.03192,1.69502,0.32796,0.02528,1.72905,0.37487,0.01999,1.77637,0.41685,72
5,20004.453,0.47724,-0.01071,15829.126,0.48468,0.00326,12516.703,0.49407,0.01665,9909.4424,0.50175,0.02523,7835.48,0.51035,0.03265,6217.2461,0.51797,0.04081,4905.291,0.52511,0.04648,3881.2737,0.53476,0.05251,3070.9827,0.54533,0.0575,2430.7778,0.55363,0.06292,1923.1537,0.56541,0.06827,1522.4358,0.57541,0.07362,1203.8446,0.58651,0.07816,952.86591,0.5993,0.08346,754.27557,0.61274,0.09042,596.71857,0.625,0.09395,471.96338,0.63911,0.09983,373.20856,0.65389,0.10589,295.47278,0.66913,0.11158,233.87738,0.68579,0.11843,185.05922,0.70468,0.12496,146.35823,0.72264,0.13195,115.77804,0.74134,0.13807,91.6721,0.75997,0.14442,72.51701,0.78103,0.1523,57.36816,0.80274,0.16241,45.3629,0.82409,0.17077,35.93134,0.84402,0.18374,28.40909,0.86818,0.19834,22.48202,0.89134,0.21686,17.79613,0.92037,0.24142,14.06813,0.9574,0.26569,11.1448,1.00115,0.29318,8.81772,1.05222,0.32039,6.97545,1.11737,0.34919,5.5173,1.18328,0.35295,4.36941,1.25474,0.37076,3.45686,1.32363,0.35715,2.73547,1.40237,0.34174,2.16054,1.46213,0.31919,1.70952,1.512,0.28581,1.35352,1.55548,0.25185,1.07079,1.58824,0.22175,0.84734,1.61188,0.19517,0.67072,1.63012,0.17229,0.53067,1.64437,0.15391,0.41976,1.65712,0.14159,0.33183,1.66791,0.13592,0.26261,1.67672,0.13535,0.20791,1.68428,0.13797,0.16452,1.69359,0.14431,0.13007,1.70672,0.15652,0.10309,1.7215,0.17719,0.08153,1.73519,0.20374,0.06443,1.75449,0.23375,0.05102,1.78309,0.26362,0.04042,1.82428,0.30781,0.03192,1.86669,0.3646,0.02528,1.90785,0.42086,0.01999,1.95871,0.46901,70
5,20004.453,0.45819,-0.02074,15829.126,0.46509,-0.00556,12516.703,0.47426,0.00658,9909.4424,0.47888,0.01783,7835.48,0.48673,0.02673,6217.2461,0.49328,0.03449,4905.291,0.5011,0.04031,3881.2737,0.51057,0.0471,3070.9827,0.51621,0.05376,2430.7778,0.52837,0.05815,1923.1537,0.53567,0.06497,1522.4358,0.54543,0.06909,1203.8446,0.55564,0.07533,952.86591,0.56713,0.07899,754.27557,0.58209,0.08247,596.71857,0.59501,0.08994,471.96338,0.60603,0.09248,373.20856,0.61752,0.09802,295.47278,0.63462,0.1047,233.87738,0.65124,0.11194,185.05922,0.66586,0.11771,146.35823,0.6797,0.12365,115.77804,0.69913,0.13237,91.6721,0.71645,0.13867,72.51701,0.73301,0.14771,57.36816,0.75704,0.15167,45.3629,0.77722,0.16043,35.93134,0.79763,0.18848,28.40909,0.81534,0.19316,22.48202,0.84246,0.21883,17.79613,0.88876,0.24904,14.06813,0.95068,0.23737,11.1448,0.96803,0.28256,8.81772,1.03727,0.23875,6.97545,1.13375,0.263,5.5173,1.14111,0.3025,4.36941,1.13233,0.25249,3.45686,1.18036,0.15844,2.73547,1.29171,0.09948,2.16054,1.40455,0.12864,1.70952,1.4436,0.22181,1.35352,1.38087,0.30774,1.07079,1.24591,0.31248,0.84734,1.11666,0.19697,0.67072,1.07899,0.00719,0.53067,1.21259,-0.23313,0.41976,1.51958,-0.35231,0.33183,1.89202,-0.2369,0.26261,2.15183,0.13085,0.20791,2.14154,0.62878,0.16452,1.80879,1.04579,0.13007,1.27535,1.16472,0.10309,0.79467,0.89132,0.08153,0.62492,0.31089,0.06443,0.88976,-0.28387,0.05102,1.7528,-0.7903,0.04042,3.00538,-0.73805,0.03192,4.23474,0.04211,0.02528,4.92648,1.43792,0.01999,4.7686,3.01267,70
5,20004.453,0.45889,-0.02048,15829.126,0.46724,-0.00522,12516.703,0.47123,0.00706,9909.4424,0.47815,0.01806,7835.48,0.48616,0.02765,6217.2461,0.49292,0.03465,4905.291,0.5026,0.04067,3881.2737,0.5123,0.04886,3070.9827,0.51875,0.05436,2430.7778,0.52924,0.05989,1923.1537,0.53825,0.06355,1522.4358,0.54801,0.06962,1203.8446,0.55793,0.07319,952.86591,0.5698,0.07948,754.27557,0.58195,0.08364,596.71857,0.59484,0.09021,471.96338,0.60928,0.09518,373.20856,0.6228,0.10007,295.47278,0.63795,0.10534,233.87738,0.6534,0.11094,185.05922,0.66974,0.11753,146.35823,0.68598,0.12162,115.77804,0.70345,0.12928,91.6721,0.72166,0.13671,72.51701,0.73886,0.14375,57.36816,0.75943,0.15273,45.3629,0.7792,0.16407,35.93134,0.8026,0.17683,28.40909,0.82766,0.19128,22.48202,0.85844,0.20898,17.79613,0.89457,0.22506,14.06813,0.93397,0.23778,11.1448,0.98106,0.25065,8.81772,1.03392,0.25323,6.97545,1.08199,0.24571,5.5173,1.12775,0.23655,4.36941,1.17108,0.21576,3.45686,1.20799,0.19707,2.73547,1.23517,0.1756,2.16054,1.25797,0.15262,1.70952,1.2762,0.13545,1.35352,1.2897,0.12058,1.07079,1.30078,0.10747,0.84734,1.30947,0.09833,0.67072,1.31816,0.0922,0.53067,1.32556,0.08995,0.41976,1.33206,0.09089,0.33183,1.33768,0.09327,0.26261,1.34393,0.09781,0.20791,1.35239,0.10476,0.16452,1.36138,0.11668,0.13007,1.37137,0.13162,0.10309,1.3837,0.14877,0.08153,1.40276,0.17169,0.06443,1.42614,0.20398,0.05102,1.45034,0.24774,0.04042,1.46985,0.29338,0.03192,1.49419,0.33397,0.02528,1.53284,0.37405,0.01999,1.58251,0.41965,70
5,20004.453,0.45885,-0.01965,15829.126,0.46508,-0.0043,12516.703,0.47269,0.00863,9909.4424,0.47841,0.01882,7835.48,0.48567,0.02663,6217.2461,0.4924,0.03433,4905.291,0.50156,0.04077,3881.2737,0.50841,0.04755,3070.9827,0.51915,0.05343,2430.7778,0.52641,0.05722,1923.1537,0.53568,0.06444,1522.4358,0.54638,0.06868,1203.8446,0.55675,0.07264,952.86591,0.56855,0.07842,754.27557,0.58147,0.0825,596.71857,0.59355,0.0886,471.96338,0.60801,0.09307,373.20856,0.62093,0.10021,295.47278,0.63589,0.10332,233.87738,0.64983,0.10961,185.05922,0.66635,0.11389,146.35823,0.68412,0.11959,115.77804,0.69959,0.12653,91.6721,0.71818,0.13286,72.51701,0.73735,0.14105,57.36816,0.7562,0.14968,45.3629,0.77705,0.16181,35.93134,0.7985,0.17511,28.40909,0.82366,0.18906,22.48202,0.85334,0.20682,17.79613,0.89023,0.22213,14.06813,0.93138,0.2354,11.1448,0.97462,0.24516,8.81772,1.02523,0.24717,6.97545,1.07698,0.2397,5.5173,1.11897,0.23175,4.36941,1.16071,0.21235,3.45686,1.19319,0.19068,2.73547,1.22165,0.16674,2.16054,1.24897,0.14653,1.70952,1.2688,0.13377,1.35352,1.28022,0.12422,1.07079,1.28379,0.11498,0.84734,1.28769,0.10366,0.67072,1.29205,0.09285,0.53067,1.30011,0.08099,0.41976,1.31479,0.07365,0.33183,1.33475,0.07559,0.26261,1.35449,0.08914,0.20791,1.3673,0.11405,0.16452,1.3687,0.14331,0.13007,1.36033,0.16718,0.10309,1.35224,0.18019,0.08153,1.35609,0.18621,0.06443,1.375,0.19627,0.05102,1.40924,0.20946,0.04042,1.46155,0.2342,0.03192,1.53069,0.28001,0.02528,1.60261,0.35655,0.01999,1.65577,0.45529,70
5,20004.453,0.46439,-0.01368,15829.126,0.47258,-0.00193,12516.703,0.48,0.01265,9909.4424,0.48558,0.02095,7835.48,0.49335,0.02945,6217.2461,0.50129,0.03786,4905.291,0.50862,0.04386,3881.2737,0.51654,0.04907,3070.9827,0.52508,0.05488,2430.7778,0.53554,0.0603,1923.1537,0.54627,0.06604,1522.4358,0.55529,0.06911,1203.8446,0.56703,0.07476,952.86591,0.57785,0.07893,754.27557,0.59025,0.0847,596.71857,0.60229,0.08799,471.96338,0.61598,0.09493,373.20856,0.63048,0.1,295.47278,0.64327,0.10633,233.87738,0.66059,0.11073,185.05922,0.67661,0.11674,146.35823,0.69367,0.12285,115.77804,0.71067,0.12946,91.6721,0.72927,0.13621,72.51701,0.74826,0.1424,57.36816,0.76836,0.15202,45.3629,0.78914,0.16241,35.93134,0.81147,0.17384,28.40909,0.83747,0.18705,22.48202,0.86922,0.20106,17.79613,0.90324,0.21637,14.06813,0.94619,0.22805,11.1448,0.98865,0.23291,8.81772,1.03639,0.23269,6.97545,1.08171,0.23076,5.5173,1.12113,0.21347,4.36941,1.15413,0.19642,3.45686,1.18973,0.1742,2.73547,1.21978,0.15844,2.16054,1.23949,0.14714,1.70952,1.24971,0.13558,1.35352,1.25508,0.12051,1.07079,1.26185,0.10358,0.84734,1.27352,0.0862,0.67072,1.29036,0.07329,0.53067,1.31493,0.06956,0.41976,1.34021,0.08192,0.33183,1.35459,0.11055,0.26261,1.34789,0.14544,0.20791,1.31888,0.16929,0.16452,1.27961,0.16624,0.13007,1.25267,0.13071,0.10309,1.26124,0.07024,0.08153,1.32913,0.00931,0.06443,1.44344,-0.01198,0.05102,1.62458,0.05185,0.04042,1.78778,0.25126,0.03192,1.82859,0.57385,0.02528,1.6601,0.92558,0.01999,1.23396,1.15618,70
5,20004.453,0.47373,-0.01213,15829.126,0.48179,0.00123,12516.703,0.48978,0.01354,9909.4424,0.49848,0.02349,7835.48,0.50618,0.03301,6217.2461,0.51511,0.04024,4905.291,0.52349,0.04747,3881.2737,0.53099,0.05251,3070.9827,0.54012,0.05691,2430.7778,0.54826,0.06307,1923.1537,0.55959,0.0669,1522.4358,0.5708,0.07378,1203.8446,0.58158,0.07785,952.86591,0.5927,0.08271,754.27557,0.60609,0.08892,596.71857,0.6189,0.09369,471.96338,0.63348,0.09861,373.20856,0.64824,0.10449,295.47278,0.66291,0.11016,233.87738,0.68216,0.11591,185.05922,0.69742,0.12265,146.35823,0.71716,0.12942,115.77804,0.73483,0.13566,91.6721,0.75198,0.14126,72.51701,0.77464,0.14848,57.36816,0.79576,0.16002,45.3629,0.81632,0.17034,35.93134,0.83882,0.17637,28.40909,0.86483,0.19358,22.48202,0.89469,0.21081,17.79613,0.92301,0.22758,14.06813,0.95735,0.26216,11.1448,1.00902,0.26445,8.81772,1.06419,0.30182,6.97545,1.10757,0.29884,5.5173,1.16815,0.28047,4.36941,1.25671,0.26818,3.45686,1.31588,0.28103,2.73547,1.3377,0.27579,2.16054,1.34313,0.24104,1.70952,1.35288,0.1803,1.35352,1.38823,0.11374,1.07079,1.44804,0.06902,0.84734,1.51418,0.06808,0.67072,1.55509,0.10145,0.53067,1.54988,0.17025,0.41976,1.48784,0.22198,0.33183,1.394,0.22118,0.26261,1.31398,0.1553,0.20791,1.29397,0.05017,0.16452,1.35013,-0.04711,0.13007,1.46502,-0.08737,0.10309,1.59577,-0.04336,0.08153,1.69271,0.08151,0.06443,1.72146,0.23245,0.05102,1.65864,0.41498,0.04042,1.4997,0.54287,0.03192,1.28023,0.55395,0.02528,1.07698,0.39238,0.01999,1.01822,0.04697,70
5,20004.453,0.47448,-0.01302,15829.126,0.48199,0.00268,12516.703,0.49069,0.01325,9909.4424,0.49875,0.02247,7835.48,0.50655,0.0321,6217.2461,0.51417,0.03908,4905.291,0.52222,0.04499,3881.2737,0.53128,0.05095,3070.9827,0.53916,0.05623,2430.7778,0.54917,0.06275,1923.1537,0.55904,0.06616,1522.4358,0.5709,0.07349,1203.8446,0.58121,0.07802,952.86591,0.5935,0.0841,754.27557,0.60467,0.08713,596.71857,0.61844,0.09188,471.96338,0.63216,0.09867,373.20856,0.64748,0.10485,295.47278,0.66219,0.11129,233.87738,0.67891,0.11802,185.05922,0.69631,0.12324,146.35823,0.71473,0.12892,115.77804,0.733,0.13535,91.6721,0.75157,0.14393,72.51701,0.77155,0.15105,57.36816,0.79231,0.15838,45.3629,0.81246,0.17011,35.93134,0.83425,0.18225,28.40909,0.85741,0.19766,22.48202,0.88516,0.21687,17.79613,0.91604,0.23913,14.06813,0.95634,0.26389,11.1448,1.00125,0.28542,8.81772,1.05418,0.30504,6.97545,1.11703,0.32322,5.5173,1.18195,0.31823,4.36941,1.24405,0.32108,3.45686,1.30541,0.29995,2.73547,1.3644,0.27956,2.16054,1.4103,0.25364,1.70952,1.44552,0.22248,1.35352,1.4746,0.1936,1.07079,1.49626,0.16901,0.84734,1.51195,0.14842,0.67072,1.52407,0.13126,0.53067,1.53395,0.11889,0.41976,1.54268,0.11058,0.33183,1.55107,0.1081,0.26261,1.55771,0.11047,0.20791,1.56297,0.11539,0.16452,1.57025,0.12291,0.13007,1.58085,0.13558,0.10309,1.59307,0.15575,0.08153,1.60495,0.18077,0.06443,1.62123,0.21004,0.05102,1.64602,0.23724,0.04042,1.68188,0.27838,0.03192,1.71957,0.33107,0.02528,1.75534,0.38265,0.01999,1.80042,0.42725,70
5,20004.453,0.48011,-0.01093,15829.126,0.48671,0.00351,12516.703,0.49589,0.01535,9909.4424,0.50372,0.026,7835.48,0.51244,0.03363,6217.2461,0.52032,0.04081,4905.291,0.52942,0.04691,3881.2737,0.53579,0.05276,3070.9827,0.54586,0.05995,2430.7778,0.55506,0.06334,1923.1537,0.56555,0.06946,1522.4358,0.5764,0.07367,1203.8446,0.58928,0.07905,952.86591,0.59931,0.0839,754.27557,0.61197,0.08884,596.71857,0.62753,0.09533,471.96338,0.6404,0.10035,373.20856,0.6562,0.10693,295.47278,0.67103,0.11342,233.87738,0.68715,0.11936,185.05922,0.705,0.12525,146.35823,0.72244,0.13022,115.77804,0.74331,0.13868,91.6721,0.76291,0.14547,72.51701,0.78269,0.15284,57.36816,0.80394,0.16088,45.3629,0.82495,0.17226,35.93134,0.84736,0.18372,28.40909,0.86879,0.1983,22.48202,0.89386,0.21892,17.79613,0.92122,0.24046,14.06813,0.95769,0.26903,11.1448,1.00251,0.29688,8.81772,1.05323,0.32263,6.97545,1.11201,0.35185,5.5173,1.18832,0.35889,4.36941,1.24998,0.37183,3.45686,1.3299,0.35911,2.73547,1.40441,0.3503,2.16054,1.46354,0.32372,1.70952,1.51831,0.28927,1.35352,1.56195,0.25689,1.07079,1.59454,0.22629,0.84734,1.61811,0.19823,0.67072,1.63787,0.17513,0.53067,1.65331,0.15627,0.41976,1.66559,0.14433,0.33183,1.67628,0.13855,0.26261,1.68388,0.1363,0.20791,1.69272,0.13808,0.16452,1.7039,0.14485,0.13007,1.71677,0.15905,0.10309,1.72899,0.17971,0.08153,1.74265,0.20306,0.06443,1.76371,0.23181,0.05102,1.7969,0.26628,0.04042,1.83383,0.31542,0.03192,1.86846,0.3695,0.02528,1.90946,0.41651,0.01999,1.96959,0.4633,69
5,20004.453,0.46115,-0.02088,15829.126,0.4657,-0.0052,12516.703,0.47169,0.00749,9909.4424,0.47788,0.01793,7835.48,0.48554,0.02748,6217.2461,0.49334,0.03586,4905.291,0.5008,0.04147,3881.2737,0.50959,0.04875,3070.9827,0.51799,0.05297,2430.7778,0.52726,0.05807,1923.1537,0.53635,0.06263,1522.4358,0.5458,0.06984,1203.8446,0.55734,0.07401,952.86591,0.56967,0.07822,754.27557,0.58093,0.08296,596.71857,0.59396,0.08756,471.96338,0.60771,0.09332,373.20856,0.62106,0.09932,295.47278,0.63501,0.1034,233.87738,0.65021,0.10927,185.05922,0.66796,0.11562,146.35823,0.68311,0.12364,115.77804,0.70335,0.13063,91.6721,0.71999,0.13441,72.51701,0.73953,0.14738,57.36816,0.74961,0.15713,45.3629,0.77101,0.16993,35.93134,0.80884,0.17891,28.40909,0.82716,0.20831,22.48202,0.86471,0.22505,17.79613,0.90462,0.23067,14.06813,0.91462,0.24542,11.1448,1.00751,0.26854,8.81772,1.00683,0.28643,6.97545,1.07323,0.23995,5.5173,1.19043,0.23375,4.36941,1.23559,0.29118,3.45686,1.21147,0.29431,2.73547,1.18272,0.21902,2.16054,1.21452,0.10132,1.70952,1.32933,0.0102,1.35352,1.48033,0.01385,1.07079,1.59144,0.1273,0.84734,1.58409,0.30001,0.67072,1.46853,0.43226,0.53067,1.22688,0.44836,0.41976,1.00495,0.26509,0.33183,0.95977,-0.07409,0.26261,1.18758,-0.42392,0.20791,1.67026,-0.57909,0.16452,2.24256,-0.38376,0.13007,2.65554,0.17948,0.10309,2.69647,0.94103,0.08153,2.30482,1.62827,0.06443,1.71147,1.96677,0.05102,0.9787,1.74833,0.04042,0.61487,0.95586,0.03192,0.94637,-0.12772,0.02528,2.10916,-1.02613,0.01999,3.96814,-1.25078,69
5,20004.453,0.45795,-0.01939,15829.126,0.46662,-0.00635,12516.703,0.47246,0.00897,9909.4424,0.47896,0.01818,7835.48,0.48678,0.02729,6217.2461,0.49394,0.03601,4905.291,0.50129,0.04251,3881.2737,0.50885,0.04801,3070.9827,0.51847,0.05234,2430.7778,0.52747,0.059,1923.1537,0.53884,0.06561,1522.4358,0.54906,0.06919,1203.8446,0.55954,0.07337,952.86591,0.57155,0.07853,754.27557,0.58032,0.08465,596.71857,0.5951,0.08957,471.96338,0.60782,0.0957,373.20856,0.62424,0.09966,295.47278,0.63755,0.10435,233.87738,0.65368,0.11013,185.05922,0.669,0.11632,146.35823,0.68642,0.12254,115.77804,0.70313,0.12904,91.6721,0.72156,0.13646,72.51701,0.74012,0.1435,57.36816,0.75975,0.15226,45.3629,0.77912,0.16443,35.93134,0.80188,0.17506,28.40909,0.82701,0.1918,22.48202,0.85803,0.20882,17.79613,0.89286,0.2258,14.06813,0.93437,0.24267,11.1448,0.97986,0.25118,8.81772,1.0311,0.25775,6.97545,1.08399,0.24948,5.5173,1.12804,0.23963,4.36941,1.1758,0.22192,3.45686,1.21316,0.2039,2.73547,1.24223,0.1811,2.16054,1.26615,0.15843,1.70952,1.28571,0.14018,1.35352,1.29924,0.1246,1.07079,1.31008,0.11192,0.84734,1.31969,0.10129,0.67072,1.32817,0.09491,0.53067,1.33541,0.09138,0.41976,1.3417,0.09062,0.33183,1.34952,0.09222,0.26261,1.35794,0.09759,0.20791,1.36733,0.10739,0.16452,1.37518,0.12275,0.13007,1.38171,0.1394,0.10309,1.39064,0.15659,0.08153,1.40586,0.17775,0.06443,1.42509,0.20572,0.05102,1.44735,0.23872,0.04042,1.4768,0.27158,0.03192,1.52255,0.31092,0.02528,1.57969,0.36641,0.01999,1.63498,0.43948,69
5,20004.453,0.4602,-0.02008,15829.126,0.46512,-0.00567,12516.703,0.47125,0.00735,9909.4424,0.47806,0.01844,7835.48,0.48607,0.02633,6217.2461,0.49302,0.0343,4905.291,0.50129,0.04007,3881.2737,0.50891,0.04689,3070.9827,0.51793,0.05313,2430.7778,0.52665,0.05836,1923.1537,0.53695,0.0643,1522.4358,0.54562,0.06834,1203.8446,0.55793,0.07199,952.86591,0.56909,0.07932,754.27557,0.58132,0.08272,596.71857,0.59323,0.08826,471.96338,0.60649,0.095,373.20856,0.6228,0.09779,295.47278,0.63644,0.10349,233.87738,0.65209,0.11047,185.05922,0.66771,0.11501,146.35823,0.68245,0.1193,115.77804,0.70163,0.12689,91.6721,0.71828,0.13386,72.51701,0.73606,0.14109,57.36816,0.75494,0.14887,45.3629,0.77608,0.16196,35.93134,0.79936,0.17442,28.40909,0.82378,0.18991,22.48202,0.8532,0.20636,17.79613,0.88822,0.22195,14.06813,0.92827,0.23646,11.1448,0.97889,0.24681,8.81772,1.02455,0.25119,6.97545,1.07528,0.24632,5.5173,1.12479,0.23114,4.36941,1.16547,0.22136,3.45686,1.19687,0.19893,2.73547,1.22554,0.17553,2.16054,1.24854,0.15242,1.70952,1.26942,0.13049,1.35352,1.28798,0.11589,1.07079,1.30331,0.10966,0.84734,1.312,0.10821,0.67072,1.31383,0.10732,0.53067,1.31127,0.10373,0.41976,1.31092,0.0959,0.33183,1.31683,0.08711,0.26261,1.33071,0.0816,0.20791,1.35304,0.08357,0.16452,1.37941,0.09978,0.13007,1.40272,0.13131,0.10309,1.41491,0.17411,0.08153,1.41285,0.21769,0.06443,1.40832,0.25272,0.05102,1.40756,0.27073,0.04042,1.42709,0.28402,0.03192,1.4667,0.30141,0.02528,1.52775,0.32498,0.01999,1.61393,0.3629,69
5,20004.453,0.46491,-0.01597,15829.126,0.47164,-0.00134,12516.703,0.47922,0.01197,9909.4424,0.48585,0.0224,7835.48,0.49368,0.03035,6217.2461,0.50052,0.03665,4905.291,0.50924,0.0433,3881.2737,0.51814,0.05144,3070.9827,0.52787,0.05533,2430.7778,0.53564,0.05993,1923.1537,0.54763,0.06566,1522.4358,0.55603,0.06974,1203.8446,0.56597,0.0754,952.86591,0.57851,0.08017,754.27557,0.58956,0.08452,596.71857,0.60213,0.08965,471.96338,0.61568,0.09479,373.20856,0.63052,0.10001,295.47278,0.64598,0.105,233.87738,0.66173,0.11065,185.05922,0.67733,0.11668,146.35823,0.69391,0.12179,115.77804,0.71243,0.12924,91.6721,0.73023,0.13494,72.51701,0.74945,0.14367,57.36816,0.7675,0.15255,45.3629,0.78957,0.16276,35.93134,0.81164,0.17432,28.40909,0.83831,0.18786,22.48202,0.8693,0.2036,17.79613,0.90294,0.21842,14.06813,0.94477,0.23178,11.1448,0.989,0.23738,8.81772,1.03816,0.23747,6.97545,1.0826,0.234,5.5173,1.1228,0.21935,4.36941,1.15905,0.19929,3.45686,1.19798,0.18014,2.73547,1.22665,0.16707,2.16054,1.24442,0.15387,1.70952,1.25456,0.138,1.35352,1.26351,0.12082,1.07079,1.27285,0.10227,0.84734,1.2876,0.08528,0.67072,1.30752,0.07589,0.53067,1.33316,0.0781,0.41976,1.35245,0.09674,0.33183,1.35595,0.12633,0.26261,1.33817,0.15246,0.20791,1.30573,0.16,0.16452,1.27415,0.13938,0.13007,1.26825,0.09203,0.10309,1.30556,0.03455,0.08153,1.40235,-0.0013,0.06443,1.53028,0.01794,0.05102,1.68811,0.14277,0.04042,1.77709,0.38811,0.03192,1.70863,0.69396,0.02528,1.43845,0.94512,0.01999,0.97607,0.9866,69
