cell,id,f_1,r_1,i_1,f_2,r_2,i_2,f_3,r_3,i_3,f_4,r_4,i_4,f_5,r_5,i_5,f_6,r_6,i_6,f_7,r_7,i_7,f_8,r_8,i_8,f_9,r_9,i_9,f_10,r_10,i_10,f_11,r_11,i_11,f_12,r_12,i_12,f_13,r_13,i_13,f_14,r_14,i_14,f_15,r_15,i_15,f_16,r_16,i_16,f_17,r_17,i_17,f_18,r_18,i_18,f_19,r_19,i_19,f_20,r_20,i_20,f_21,r_21,i_21,f_22,r_22,i_22,f_23,r_23,i_23,f_24,r_24,i_24,f_25,r_25,i_25,f_26,r_26,i_26,f_27,r_27,i_27,f_28,r_28,i_28,f_29,r_29,i_29,f_30,r_30,i_30,f_31,r_31,i_31,f_32,r_32,i_32,f_33,r_33,i_33,f_34,r_34,i_34,f_35,r_35,i_35,f_36,r_36,i_36,f_37,r_37,i_37,f_38,r_38,i_38,f_39,r_39,i_39,f_40,r_40,i_40,f_41,r_41,i_41,f_42,r_42,i_42,f_43,r_43,i_43,f_44,r_44,i_44,f_45,r_45,i_45,f_46,r_46,i_46,f_47,r_47,i_47,f_48,r_48,i_48,f_49,r_49,i_49,f_50,r_50,i_50,f_51,r_51,i_51,f_52,r_52,i_52,f_53,r_53,i_53,f_54,r_54,i_54,f_55,r_55,i_55,f_56,r_56,i_56,f_57,r_57,i_57,f_58,r_58,i_58,f_59,r_59,i_59,f_60,r_60,i_60,temperature,soh,soc
2,5517,20004.453,0.51261,-0.00882,15829.126,0.52081,0.00739,12516.703,0.53043,0.01691,9909.4424,0.5387,0.02514,7835.48,0.54847,0.03318,6217.2461,0.55511,0.04001,4905.291,0.56478,0.04487,3881.2737,0.57426,0.04829,3070.9827,0.58272,0.05381,2430.7778,0.59097,0.05691,1923.1537,0.59963,0.06097,1522.4358,0.61047,0.06547,1203.8446,0.62003,0.06793,952.86591,0.63045,0.07214,754.27557,0.64233,0.07499,596.71857,0.65272,0.07816,471.96338,0.66454,0.08387,373.20856,0.67699,0.08648,295.47278,0.68906,0.09114,233.87738,0.70161,0.09577,185.05922,0.71638,0.09981,146.35823,0.72877,0.10549,115.77804,0.74414,0.11172,91.6721,0.75989,0.11818,72.51701,0.7745,0.12664,57.36816,0.7906,0.13698,45.3629,0.80821,0.1469,35.93134,0.82678,0.16114,28.40909,0.85041,0.17621,22.48202,0.87827,0.195,17.79613,0.91157,0.21269,14.06813,0.95118,0.22996,11.1448,0.99257,0.24203,8.81772,1.04357,0.24846,6.97545,1.09161,0.24497,5.5173,1.13981,0.23984,4.36941,1.18368,0.21912,3.45686,1.22394,0.2013,2.73547,1.25469,0.18025,2.16054,1.27819,0.15652,1.70952,1.29705,0.13659,1.35352,1.31098,0.11967,1.07079,1.3217,0.1054,0.84734,1.32964,0.0937,0.67072,1.33759,0.08654,0.53067,1.34429,0.083,0.41976,1.3501,0.08325,0.33183,1.3538,0.08569,0.26261,1.35867,0.08937,0.20791,1.36565,0.09575,0.16452,1.37432,0.10617,0.13007,1.38334,0.12052,0.10309,1.39513,0.13602,0.08153,1.41317,0.15519,0.06443,1.437,0.18381,0.05102,1.46265,0.22154,0.04042,1.48342,0.26259,0.03192,1.50696,0.29674,0.02528,1.5411,0.32782,0.01999,1.58848,0.36376,35,72,10
2,5518,20004.453,0.51083,-0.0081,15829.126,0.52027,0.00521,12516.703,0.5286,0.01795,9909.4424,0.53712,0.02575,7835.48,0.54494,0.03405,6217.2461,0.55522,0.03827,4905.291,0.56251,0.0457,3881.2737,0.5704,0.04862,3070.9827,0.57914,0.05486,2430.7778,0.58919,0.0593,1923.1537,0.59725,0.06065,1522.4358,0.6084,0.06588,1203.8446,0.61851,0.06839,952.86591,0.62782,0.07156,754.27557,0.63957,0.07545,596.71857,0.64959,0.08077,471.96338,0.66283,0.08263,373.20856,0.67531,0.08656,295.47278,0.68692,0.0921,233.87738,0.70094,0.09599,185.05922,0.71287,0.10097,146.35823,0.72794,0.10559,115.77804,0.7423,0.11145,91.6721,0.75679,0.11819,72.51701,0.7731,0.12618,57.36816,0.78961,0.13603,45.3629,0.80834,0.1477,35.93134,0.82765,0.16128,28.40909,0.84984,0.17635,22.48202,0.87887,0.19535,17.79613,0.90921,0.21257,14.06813,0.94819,0.22925,11.1448,0.99414,0.24128,8.81772,1.04103,0.2468,6.97545,1.09234,0.2473,5.5173,1.14079,0.23309,4.36941,1.18383,0.22215,3.45686,1.22136,0.20119,2.73547,1.25397,0.17918,2.16054,1.27698,0.15666,1.70952,1.29583,0.13522,1.35352,1.3101,0.1184,1.07079,1.32133,0.10509,0.84734,1.32955,0.09513,0.67072,1.33637,0.08855,0.53067,1.341,0.0833,0.41976,1.34661,0.08175,0.33183,1.3521,0.08264,0.26261,1.3585,0.08774,0.20791,1.36459,0.09425,0.16452,1.37447,0.10375,0.13007,1.38738,0.11898,0.10309,1.40071,0.14168,0.08153,1.41261,0.16861,0.06443,1.42521,0.19572,0.05102,1.44339,0.21782,0.04042,1.47187,0.24605,0.03192,1.50468,0.2812,0.02528,1.54238,0.31621,0.01999,1.59315,0.35011,35,72,10
2,5519,20004.453,0.50746,-0.00716,15829.126,0.51658,0.00639,12516.703,0.52648,0.01757,9909.4424,0.5336,0.02449,7835.48,0.54411,0.03442,6217.2461,0.55098,0.03935,4905.291,0.56072,0.04434,3881.2737,0.56813,0.04815,3070.9827,0.57675,0.05361,2430.7778,0.58528,0.05739,1923.1537,0.59512,0.06122,1522.4358,0.60537,0.0642,1203.8446,0.61422,0.06912,952.86591,0.62652,0.07079,754.27557,0.63767,0.07663,596.71857,0.64732,0.07897,471.96338,0.66016,0.08201,373.20856,0.67377,0.08672,295.47278,0.685,0.0916,233.87738,0.69942,0.09682,185.05922,0.71275,0.09931,146.35823,0.72464,0.10413,115.77804,0.73955,0.11172,91.6721,0.75527,0.11742,72.51701,0.76993,0.12562,57.36816,0.7885,0.1365,45.3629,0.8058,0.14829,35.93134,0.82452,0.16123,28.40909,0.84847,0.17702,22.48202,0.87414,0.19415,17.79613,0.90778,0.21296,14.06813,0.94721,0.23096,11.1448,0.99191,0.24158,8.81772,1.04098,0.24734,6.97545,1.08744,0.24693,5.5173,1.13926,0.2355,4.36941,1.18065,0.22129,3.45686,1.22078,0.19885,2.73547,1.25322,0.17912,2.16054,1.27576,0.15668,1.70952,1.29392,0.13675,1.35352,1.30786,0.11875,1.07079,1.31847,0.10462,0.84734,1.32637,0.09473,0.67072,1.33353,0.08666,0.53067,1.34038,0.082,0.41976,1.34692,0.08131,0.33183,1.35252,0.0855,0.26261,1.35701,0.09059,0.20791,1.36202,0.09725,0.16452,1.36952,0.10603,0.13007,1.37953,0.12034,0.10309,1.39113,0.13767,0.08153,1.40515,0.15689,0.06443,1.42597,0.18109,0.05102,1.45696,0.21024,0.04042,1.48834,0.25353,0.03192,1.515,0.29943,0.02528,1.54208,0.33888,0.01999,1.58067,0.37119,35,72,10
2,5520,20004.453,0.51405,-0.00856,15829.126,0.52098,0.00517,12516.703,0.5299,0.01599,9909.4424,0.53891,0.02564,7835.48,0.54863,0.03311,6217.2461,0.55589,0.03763,4905.291,0.56383,0.04436,3881.2737,0.57419,0.04822,3070.9827,0.58246,0.05388,2430.7778,0.58981,0.05734,1923.1537,0.59962,0.06252,1522.4358,0.60931,0.065,1203.8446,0.62088,0.06807,952.86591,0.63061,0.07187,754.27557,0.64133,0.07428,596.71857,0.65164,0.07816,471.96338,0.66413,0.08274,373.20856,0.67667,0.08617,295.47278,0.68901,0.09108,233.87738,0.70073,0.0954,185.05922,0.71512,0.09958,146.35823,0.72774,0.10475,115.77804,0.74296,0.11163,91.6721,0.75691,0.11877,72.51701,0.77362,0.12613,57.36816,0.78961,0.136,45.3629,0.80716,0.14745,35.93134,0.82792,0.15939,28.40909,0.8503,0.17698,22.48202,0.87687,0.1955,17.79613,0.90922,0.21203,14.06813,0.9484,0.22924,11.1448,0.99173,0.24083,8.81772,1.04284,0.24829,6.97545,1.09277,0.24238,5.5173,1.13812,0.23755,4.36941,1.18389,0.21741,3.45686,1.22303,0.20068,2.73547,1.25235,0.17782,2.16054,1.27695,0.15531,1.70952,1.2949,0.13543,1.35352,1.30771,0.11826,1.07079,1.31863,0.10439,0.84734,1.32769,0.093,0.67072,1.33481,0.08596,0.53067,1.34146,0.08314,0.41976,1.3464,0.08312,0.33183,1.35037,0.08506,0.26261,1.35626,0.08826,0.20791,1.36251,0.09523,0.16452,1.37081,0.10615,0.13007,1.38022,0.11961,0.10309,1.39333,0.13469,0.08153,1.41292,0.15674,0.06443,1.43593,0.1865,0.05102,1.45719,0.22497,0.04042,1.47517,0.26137,0.03192,1.50137,0.29202,0.02528,1.53913,0.3232,0.01999,1.58599,0.36163,35,72,10
2,5521,20004.453,0.51365,-0.00966,15829.126,0.5227,0.00614,12516.703,0.53078,0.01672,9909.4424,0.5384,0.02632,7835.48,0.5481,0.03217,6217.2461,0.55585,0.04022,4905.291,0.56461,0.04541,3881.2737,0.57366,0.04907,3070.9827,0.58266,0.05332,2430.7778,0.59178,0.05762,1923.1537,0.60103,0.06216,1522.4358,0.61027,0.06399,1203.8446,0.62044,0.06845,952.86591,0.63051,0.07296,754.27557,0.6415,0.07611,596.71857,0.65328,0.07992,471.96338,0.66485,0.08249,373.20856,0.67672,0.08686,295.47278,0.68981,0.09128,233.87738,0.70323,0.09597,185.05922,0.71565,0.1006,146.35823,0.72913,0.10561,115.77804,0.74377,0.11078,91.6721,0.75995,0.11923,72.51701,0.7753,0.12602,57.36816,0.79246,0.1367,45.3629,0.81081,0.14712,35.93134,0.83007,0.15982,28.40909,0.85091,0.17645,22.48202,0.87767,0.19523,17.79613,0.9118,0.21323,14.06813,0.94978,0.22819,11.1448,0.99448,0.2403,8.81772,1.04296,0.24813,6.97545,1.09517,0.24245,5.5173,1.13741,0.23602,4.36941,1.18671,0.21831,3.45686,1.2225,0.20124,2.73547,1.25261,0.17741,2.16054,1.27817,0.15522,1.70952,1.29705,0.13579,1.35352,1.31007,0.11921,1.07079,1.31967,0.10495,0.84734,1.32835,0.09391,0.67072,1.33553,0.08665,0.53067,1.3413,0.08257,0.41976,1.34655,0.08079,0.33183,1.35382,0.08118,0.26261,1.36113,0.08705,0.20791,1.36901,0.09725,0.16452,1.3752,0.11059,0.13007,1.38134,0.12513,0.10309,1.39153,0.13958,0.08153,1.40684,0.1591,0.06443,1.42757,0.18592,0.05102,1.44662,0.21178,0.04042,1.47698,0.23856,0.03192,1.52094,0.27418,0.02528,1.57085,0.3235,0.01999,1.6138,0.38176,35,72,10
2,5522,20004.453,0.50713,-0.0079,15829.126,0.51647,0.00576,12516.703,0.52597,0.01694,9909.4424,0.53284,0.02601,7835.48,0.54177,0.03281,6217.2461,0.55108,0.03821,4905.291,0.56006,0.04483,3881.2737,0.56772,0.04997,3070.9827,0.57767,0.05399,2430.7778,0.58531,0.05747,1923.1537,0.5974,0.06136,1522.4358,0.60565,0.06608,1203.8446,0.61531,0.06801,952.86591,0.62471,0.07143,754.27557,0.63597,0.07472,596.71857,0.64775,0.07834,471.96338,0.65998,0.08387,373.20856,0.67228,0.08802,295.47278,0.68453,0.09222,233.87738,0.69864,0.09703,185.05922,0.71043,0.10029,146.35823,0.72416,0.10529,115.77804,0.73872,0.11162,91.6721,0.75305,0.11916,72.51701,0.76956,0.12629,57.36816,0.78591,0.13612,45.3629,0.80348,0.14823,35.93134,0.8239,0.16054,28.40909,0.84582,0.17655,22.48202,0.87604,0.19521,17.79613,0.90522,0.21262,14.06813,0.9454,0.22872,11.1448,0.99121,0.24107,8.81772,1.03851,0.24722,6.97545,1.0873,0.24608,5.5173,1.13874,0.2371,4.36941,1.17897,0.22123,3.45686,1.21827,0.19847,2.73547,1.25017,0.17879,2.16054,1.27345,0.15744,1.70952,1.29099,0.13581,1.35352,1.3053,0.11869,1.07079,1.31586,0.10396,0.84734,1.32434,0.09427,0.67072,1.33097,0.08625,0.53067,1.33788,0.08112,0.41976,1.34494,0.08131,0.33183,1.35098,0.08433,0.26261,1.35501,0.0905,0.20791,1.35947,0.09762,0.16452,1.36694,0.10653,0.13007,1.37776,0.12024,0.10309,1.38858,0.13784,0.08153,1.4022,0.15778,0.06443,1.42241,0.18137,0.05102,1.45331,0.20895,0.04042,1.48658,0.25044,0.03192,1.51679,0.29917,0.02528,1.54266,0.34055,0.01999,1.57989,0.37403,35,72,10
2,5523,20004.453,0.51553,-0.00836,15829.126,0.52587,0.00491,12516.703,0.53349,0.01698,9909.4424,0.54156,0.02521,7835.48,0.55031,0.03381,6217.2461,0.55892,0.0378,4905.291,0.56731,0.04528,3881.2737,0.57569,0.04816,3070.9827,0.58476,0.05293,2430.7778,0.59482,0.05548,1923.1537,0.60238,0.05958,1522.4358,0.61137,0.0639,1203.8446,0.62433,0.06761,952.86591,0.63336,0.0714,754.27557,0.64412,0.07593,596.71857,0.65582,0.07879,471.96338,0.66713,0.08181,373.20856,0.67803,0.0862,295.47278,0.6911,0.09076,233.87738,0.70415,0.09516,185.05922,0.71758,0.09821,146.35823,0.73094,0.105,115.77804,0.74514,0.10959,91.6721,0.76065,0.11739,72.51701,0.77592,0.12557,57.36816,0.79197,0.1347,45.3629,0.80898,0.14592,35.93134,0.82873,0.16023,28.40909,0.85197,0.1766,22.48202,0.87849,0.19382,17.79613,0.91248,0.21077,14.06813,0.95035,0.22708,11.1448,0.99474,0.24145,8.81772,1.04443,0.24577,6.97545,1.09236,0.2401,5.5173,1.13967,0.23463,4.36941,1.18363,0.21591,3.45686,1.22204,0.19774,2.73547,1.25232,0.17575,2.16054,1.27659,0.15246,1.70952,1.2946,0.13382,1.35352,1.30847,0.11812,1.07079,1.31807,0.10418,0.84734,1.32612,0.09405,0.67072,1.33211,0.08605,0.53067,1.33846,0.08205,0.41976,1.34393,0.0806,0.33183,1.35001,0.08196,0.26261,1.35719,0.08563,0.20791,1.36658,0.09466,0.16452,1.37479,0.10923,0.13007,1.38183,0.1267,0.10309,1.38942,0.14378,0.08153,1.40261,0.1618,0.06443,1.42156,0.1853,0.05102,1.44414,0.21385,0.04042,1.47068,0.24303,0.03192,1.50865,0.27227,0.02528,1.56065,0.31132,0.01999,1.61657,0.36668,35,72,10
2,5524,20004.453,0.50567,-0.00772,15829.126,0.51358,0.00662,12516.703,0.52186,0.0172,9909.4424,0.52987,0.02519,7835.48,0.53812,0.03307,6217.2461,0.54687,0.03888,4905.291,0.55646,0.04543,3881.2737,0.56406,0.05022,3070.9827,0.57222,0.05357,2430.7778,0.58142,0.0583,1923.1537,0.59083,0.06174,1522.4358,0.60103,0.06554,1203.8446,0.61126,0.06845,952.86591,0.62068,0.0709,754.27557,0.63146,0.07574,596.71857,0.64385,0.08031,471.96338,0.65507,0.08276,373.20856,0.66751,0.08764,295.47278,0.68123,0.09012,233.87738,0.69421,0.09658,185.05922,0.70746,0.10066,146.35823,0.72138,0.10551,115.77804,0.73489,0.11246,91.6721,0.75026,0.11908,72.51701,0.76618,0.12702,57.36816,0.78314,0.1359,45.3629,0.8005,0.14708,35.93134,0.81903,0.16107,28.40909,0.84303,0.17679,22.48202,0.87032,0.19575,17.79613,0.90435,0.21208,14.06813,0.94258,0.22983,11.1448,0.98761,0.2414,8.81772,1.03679,0.24699,6.97545,1.08492,0.24258,5.5173,1.134,0.23649,4.36941,1.17579,0.21814,3.45686,1.21584,0.19884,2.73547,1.24405,0.17712,2.16054,1.26879,0.15406,1.70952,1.28759,0.13448,1.35352,1.30108,0.11762,1.07079,1.31153,0.10458,0.84734,1.31888,0.09423,0.67072,1.325,0.08697,0.53067,1.33094,0.08247,0.41976,1.3371,0.08072,0.33183,1.34241,0.0819,0.26261,1.34954,0.0854,0.20791,1.35812,0.09367,0.16452,1.36791,0.10699,0.13007,1.37635,0.12535,0.10309,1.38347,0.14428,0.08153,1.39503,0.16254,0.06443,1.41189,0.18616,0.05102,1.43642,0.21327,0.04042,1.46208,0.24348,0.03192,1.49659,0.27408,0.02528,1.54608,0.30861,0.01999,1.60568,0.35851,35,72,10
2,5525,20004.453,0.50553,-0.00752,15829.126,0.51735,0.00562,12516.703,0.5226,0.01769,9909.4424,0.53247,0.02576,7835.48,0.54084,0.03339,6217.2461,0.54875,0.03938,4905.291,0.55786,0.04569,3881.2737,0.5655,0.05071,3070.9827,0.57604,0.05279,2430.7778,0.5832,0.05644,1923.1537,0.59297,0.06063,1522.4358,0.60288,0.06488,1203.8446,0.614,0.06838,952.86591,0.6237,0.07155,754.27557,0.63431,0.07567,596.71857,0.6456,0.08022,471.96338,0.65767,0.08406,373.20856,0.67018,0.08688,295.47278,0.68198,0.09184,233.87738,0.69631,0.09613,185.05922,0.7069,0.09957,146.35823,0.72332,0.10501,115.77804,0.73771,0.11072,91.6721,0.75181,0.11722,72.51701,0.76829,0.12627,57.36816,0.78498,0.13643,45.3629,0.80213,0.14863,35.93134,0.8208,0.1615,28.40909,0.84524,0.17662,22.48202,0.87221,0.19356,17.79613,0.90431,0.21072,14.06813,0.94385,0.2283,11.1448,0.98982,0.24118,8.81772,1.03755,0.2449,6.97545,1.08464,0.24595,5.5173,1.13628,0.23437,4.36941,1.17566,0.21874,3.45686,1.21758,0.1965,2.73547,1.2475,0.17702,2.16054,1.27039,0.15503,1.70952,1.28789,0.13434,1.35352,1.30146,0.11787,1.07079,1.31188,0.10369,0.84734,1.31953,0.09245,0.67072,1.32702,0.0855,0.53067,1.33361,0.081,0.41976,1.34006,0.0811,0.33183,1.34577,0.08481,0.26261,1.34972,0.09029,0.20791,1.35488,0.09649,0.16452,1.36279,0.10598,0.13007,1.37276,0.11983,0.10309,1.38412,0.13698,0.08153,1.39845,0.15639,0.06443,1.42001,0.18024,0.05102,1.45019,0.21041,0.04042,1.48148,0.25403,0.03192,1.50699,0.29994,0.02528,1.53412,0.3378,0.01999,1.57339,0.37043,35,72,10
2,5497,20004.453,0.5233,-0.00772,15829.126,0.53227,0.00646,12516.703,0.54249,0.01721,9909.4424,0.54983,0.02769,7835.48,0.55857,0.032,6217.2461,0.56738,0.04097,4905.291,0.57639,0.04507,3881.2737,0.58351,0.05067,3070.9827,0.59257,0.05293,2430.7778,0.6028,0.05792,1923.1537,0.61079,0.05994,1522.4358,0.6225,0.06564,1203.8446,0.62999,0.06822,952.86591,0.64007,0.07109,754.27557,0.65122,0.07508,596.71857,0.66241,0.07903,471.96338,0.67419,0.08321,373.20856,0.68643,0.08578,295.47278,0.69866,0.09035,233.87738,0.71173,0.09447,185.05922,0.72497,0.09876,146.35823,0.73863,0.10301,115.77804,0.75186,0.10956,91.6721,0.76691,0.11827,72.51701,0.78201,0.12566,57.36816,0.79773,0.13584,45.3629,0.81596,0.14673,35.93134,0.83471,0.16006,28.40909,0.85892,0.17835,22.48202,0.88403,0.19633,17.79613,0.91799,0.21212,14.06813,0.95612,0.229,11.1448,1.00305,0.24376,8.81772,1.0514,0.24997,6.97545,1.09871,0.24963,5.5173,1.15106,0.24014,4.36941,1.1925,0.22393,3.45686,1.2346,0.20225,2.73547,1.26716,0.18137,2.16054,1.29134,0.15898,1.70952,1.31029,0.13774,1.35352,1.32395,0.12061,1.07079,1.33429,0.10589,0.84734,1.34246,0.09474,0.67072,1.34991,0.08678,0.53067,1.35675,0.08261,0.41976,1.36256,0.08111,0.33183,1.36781,0.08451,0.26261,1.37221,0.08926,0.20791,1.37813,0.09575,0.16452,1.3872,0.10486,0.13007,1.39687,0.11998,0.10309,1.40689,0.13769,0.08153,1.42029,0.15675,0.06443,1.44118,0.18168,0.05102,1.46986,0.21253,0.04042,1.49789,0.25384,0.03192,1.52289,0.29478,0.02528,1.55413,0.32882,0.01999,1.59987,0.36271,35,71,90
2,5498,20004.453,0.52177,-0.00798,15829.126,0.5307,0.0076,12516.703,0.53809,0.01766,9909.4424,0.5473,0.02628,7835.48,0.55665,0.03322,6217.2461,0.56598,0.03954,4905.291,0.57447,0.04581,3881.2737,0.58353,0.0485,3070.9827,0.59174,0.05293,2430.7778,0.59999,0.05656,1923.1537,0.60887,0.06109,1522.4358,0.61825,0.06385,1203.8446,0.63022,0.06813,952.86591,0.63944,0.07161,754.27557,0.64943,0.07546,596.71857,0.66253,0.07872,471.96338,0.67245,0.08205,373.20856,0.68536,0.08718,295.47278,0.69732,0.09066,233.87738,0.71113,0.09389,185.05922,0.72356,0.10032,146.35823,0.73811,0.10257,115.77804,0.75188,0.10985,91.6721,0.76559,0.11737,72.51701,0.78296,0.12587,57.36816,0.79845,0.13551,45.3629,0.81538,0.14586,35.93134,0.83547,0.16035,28.40909,0.85816,0.17691,22.48202,0.88401,0.19382,17.79613,0.91844,0.21358,14.06813,0.95654,0.23011,11.1448,0.99919,0.24484,8.81772,1.05126,0.25159,6.97545,1.09842,0.2452,5.5173,1.14998,0.24203,4.36941,1.19198,0.22364,3.45686,1.23502,0.20472,2.73547,1.26587,0.18285,2.16054,1.29054,0.15856,1.70952,1.3104,0.13809,1.35352,1.32465,0.12136,1.07079,1.33516,0.10741,0.84734,1.34332,0.09609,0.67072,1.34998,0.08841,0.53067,1.35646,0.08371,0.41976,1.36206,0.08211,0.33183,1.36693,0.08347,0.26261,1.37357,0.087,0.20791,1.38168,0.09403,0.16452,1.39153,0.10713,0.13007,1.39993,0.12447,0.10309,1.4077,0.14313,0.08153,1.42016,0.16154,0.06443,1.43839,0.18528,0.05102,1.46335,0.21358,0.04042,1.48861,0.24726,0.03192,1.52049,0.27871,0.02528,1.56606,0.31313,0.01999,1.62371,0.35969,35,71,90
2,5499,20004.453,0.51556,-0.00622,15829.126,0.52761,0.0054,12516.703,0.53493,0.01735,9909.4424,0.54431,0.02649,7835.48,0.55242,0.03434,6217.2461,0.56079,0.03936,4905.291,0.56978,0.04412,3881.2737,0.5776,0.04837,3070.9827,0.58703,0.0539,2430.7778,0.5964,0.05692,1923.1537,0.60489,0.0615,1522.4358,0.61546,0.06479,1203.8446,0.626,0.06739,952.86591,0.63537,0.07197,754.27557,0.64488,0.07429,596.71857,0.65684,0.07843,471.96338,0.66879,0.08133,373.20856,0.68073,0.08698,295.47278,0.69407,0.09156,233.87738,0.70623,0.09402,185.05922,0.7215,0.1,146.35823,0.73255,0.10577,115.77804,0.7488,0.11109,91.6721,0.76268,0.11857,72.51701,0.78014,0.12692,57.36816,0.79571,0.13568,45.3629,0.81237,0.14622,35.93134,0.83275,0.16204,28.40909,0.85652,0.17697,22.48202,0.88242,0.19371,17.79613,0.91463,0.2144,14.06813,0.95329,0.23081,11.1448,0.99956,0.24297,8.81772,1.0474,0.25008,6.97545,1.09987,0.25301,5.5173,1.14883,0.2384,4.36941,1.19295,0.2281,3.45686,1.23204,0.20449,2.73547,1.26627,0.18245,2.16054,1.29019,0.16125,1.70952,1.30864,0.13956,1.35352,1.32229,0.122,1.07079,1.33397,0.10688,0.84734,1.34216,0.09632,0.67072,1.34911,0.08862,0.53067,1.35509,0.08285,0.41976,1.36229,0.08118,0.33183,1.36816,0.08445,0.26261,1.37367,0.09011,0.20791,1.37855,0.09812,0.16452,1.38553,0.10641,0.13007,1.39614,0.11986,0.10309,1.40801,0.13825,0.08153,1.42098,0.16046,0.06443,1.43898,0.18492,0.05102,1.46407,0.20935,0.04042,1.49915,0.24549,0.03192,1.53411,0.29211,0.02528,1.56476,0.33806,0.01999,1.60064,0.37494,35,71,90
2,5500,20004.453,0.51239,-0.0059,15829.126,0.52181,0.00721,12516.703,0.53,0.01821,9909.4424,0.53801,0.02506,7835.48,0.5458,0.03311,6217.2461,0.55468,0.03982,4905.291,0.56347,0.04562,3881.2737,0.57232,0.05056,3070.9827,0.58251,0.05391,2430.7778,0.58906,0.05662,1923.1537,0.59981,0.06203,1522.4358,0.6081,0.06466,1203.8446,0.61901,0.06868,952.86591,0.62894,0.07127,754.27557,0.63881,0.07645,596.71857,0.65152,0.07841,471.96338,0.66255,0.08266,373.20856,0.67485,0.08655,295.47278,0.68823,0.09031,233.87738,0.6992,0.09634,185.05922,0.71315,0.10024,146.35823,0.72827,0.1054,115.77804,0.74191,0.1121,91.6721,0.75706,0.11708,72.51701,0.77149,0.12772,57.36816,0.78898,0.13628,45.3629,0.80661,0.14862,35.93134,0.82574,0.16022,28.40909,0.84809,0.17646,22.48202,0.87628,0.19422,17.79613,0.90727,0.21378,14.06813,0.94788,0.2296,11.1448,0.99261,0.24035,8.81772,1.04099,0.2491,6.97545,1.09515,0.24816,5.5173,1.13887,0.23635,4.36941,1.1868,0.22403,3.45686,1.22313,0.20183,2.73547,1.256,0.17854,2.16054,1.28155,0.15765,1.70952,1.29969,0.13749,1.35352,1.31266,0.11943,1.07079,1.3237,0.10496,0.84734,1.33179,0.0945,0.67072,1.33844,0.08681,0.53067,1.34389,0.08201,0.41976,1.35058,0.07972,0.33183,1.35718,0.08184,0.26261,1.36403,0.08819,0.20791,1.36904,0.09703,0.16452,1.37432,0.10728,0.13007,1.3831,0.11909,0.10309,1.39605,0.13563,0.08153,1.41047,0.15823,0.06443,1.42758,0.1848,0.05102,1.44783,0.20849,0.04042,1.48133,0.23856,0.03192,1.52254,0.28149,0.02528,1.55881,0.33142,0.01999,1.59285,0.37694,35,71,90
2,5501,20004.453,0.50427,-0.007,15829.126,0.5132,0.00564,12516.703,0.52134,0.01765,9909.4424,0.52934,0.02615,7835.48,0.53858,0.03359,6217.2461,0.54699,0.03904,4905.291,0.55679,0.04441,3881.2737,0.56466,0.04936,3070.9827,0.57255,0.05457,2430.7778,0.5821,0.05695,1923.1537,0.59202,0.06129,1522.4358,0.60195,0.06501,1203.8446,0.61296,0.06779,952.86591,0.62192,0.07221,754.27557,0.63384,0.07447,596.71857,0.64458,0.08025,471.96338,0.65555,0.08277,373.20856,0.66902,0.08726,295.47278,0.68189,0.09195,233.87738,0.69535,0.09602,185.05922,0.70862,0.10162,146.35823,0.72126,0.10576,115.77804,0.73705,0.11329,91.6721,0.7511,0.12038,72.51701,0.76605,0.12736,57.36816,0.78488,0.13755,45.3629,0.79953,0.14791,35.93134,0.82048,0.16307,28.40909,0.84418,0.17685,22.48202,0.87107,0.19446,17.79613,0.90323,0.21403,14.06813,0.94111,0.22943,11.1448,0.9872,0.24173,8.81772,1.03534,0.24951,6.97545,1.08912,0.25083,5.5173,1.13575,0.23682,4.36941,1.18095,0.22456,3.45686,1.21785,0.20174,2.73547,1.2508,0.18054,2.16054,1.27603,0.15894,1.70952,1.29426,0.13857,1.35352,1.30816,0.12042,1.07079,1.31888,0.10564,0.84734,1.32695,0.09492,0.67072,1.33447,0.08695,0.53067,1.34019,0.08257,0.41976,1.34587,0.08014,0.33183,1.35329,0.08275,0.26261,1.35947,0.08856,0.20791,1.36456,0.09773,0.16452,1.37054,0.10697,0.13007,1.3791,0.11898,0.10309,1.3922,0.13633,0.08153,1.40605,0.15924,0.06443,1.42266,0.18455,0.05102,1.44506,0.20895,0.04042,1.48002,0.24051,0.03192,1.51843,0.28486,0.02528,1.55363,0.33436,0.01999,1.58767,0.37818,35,71,90
